author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية","الأمير #سعود_بن_جلوي اختتم مبادرة #كورنيش_الألوان على واجهة جدة البحرية التي نفذتها جمعية عيون جدة الأهلية بالتعاون مع #أمانة_جدة بمشاركة 10000 آلاف متطوعاً ومتطوعة، بحضور معالي أمين جدة صالح التركي.
وتهدف إلى تحسين المشهد البصري في الميادين والمحاور الرئيسية.
#jeddah_colorwalk https://t.co/SZ89PlSUV3",2021-10-10 06:28:51+00:00,8,4,20,0
1063352815920267264,n7m_0,192,1594,نواف الحمياني || معماري ومهتم بالتصوير الفوتغرافي📸,Jeddah,RT @dradelzahrani: My honor being part of #IFLA2020 World Congress sharing our successful story of #jeddah_colorwalk #placemaking #leadersh…,2021-10-07 20:50:12+00:00,7,0,0,0
3930826461,Felwahalzahrani,794,6479,"كاتبة رأي في صحيفة اليوم , أخصائية توحد وتعديل سلوك ،صاحبة أول فكرة لمشروع  شاطئ نسائي حكومي في السعودية..( فكر حُر)",الظهران,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-09-14 12:56:37+00:00,30,0,0,0
4173989487,safiah_najash,316,2119,سعيدة !وأقدم السعادة!أسعى لتطوير نفسي !وتطويرغيري! مهتمة بتقديم الاستشارات وحل المشكلات! مدرب معتمد في التنمية البشرية شعاري ( من لم تكسبه لاتخسره),"جدة, مكة المكرمة","RT @vaaorgsa: بدعوة كريمة من جمعية عيون جدة وبالتعاون مع أمانة محافظة جدة شاركت #جمعية_سفراء_التطوع في تيسير مبادرة ""#كورنيش_الألوان"" بالوا…",2021-09-02 17:38:18+00:00,4,0,0,0
1363949832663166976,Bmbd_1421,13,36,"محبة للخير🤍
تخصصي كيمياء حيوية تطبيقية 👩🏻‍🔬",,"RT @vaaorgsa: بدعوة كريمة من جمعية عيون جدة وبالتعاون مع أمانة محافظة جدة شاركت #جمعية_سفراء_التطوع في تيسير مبادرة ""#كورنيش_الألوان"" بالوا…",2021-09-02 17:26:44+00:00,4,0,0,0
1171816000993550337,rozabakhsh,14,243,Pakistan 🇵🇰 Palestine 🇵🇸💙#freepalestine,Jeddah,"RT @vaaorgsa: بدعوة كريمة من جمعية عيون جدة وبالتعاون مع أمانة محافظة جدة شاركت #جمعية_سفراء_التطوع في تيسير مبادرة ""#كورنيش_الألوان"" بالوا…",2021-09-02 17:08:17+00:00,4,0,0,0
3239216299,falmwdy66,1283,147967,snap : fahad_alamoud                                       insta :falmwdy,,"RT @vaaorgsa: بدعوة كريمة من جمعية عيون جدة وبالتعاون مع أمانة محافظة جدة شاركت #جمعية_سفراء_التطوع في تيسير مبادرة ""#كورنيش_الألوان"" بالوا…",2021-09-02 16:21:39+00:00,4,0,0,0
1223529123617955840,vaaorgsa,1806,582,جمعية سفراء التطوع - جمعية أهلية مسجلة تحت إشراف وزارة الموارد البشرية والتنمية الإجتماعية بترخيص رقم 1407,"Jeddah, Saudi Arabia","بدعوة كريمة من جمعية عيون جدة وبالتعاون مع أمانة محافظة جدة شاركت #جمعية_سفراء_التطوع في تيسير مبادرة ""#كورنيش_الألوان"" بالواجهة البحرية للأسبوع العاشر والأخير ✨
#jeddah_colorwalk https://t.co/EX0X8kVynT",2021-09-02 16:17:39+00:00,4,2,11,0
332242928,anasahmed2124,291,3279,,,"RT @amaken_jed: #good_night_jeddah 
JEDDAH colorwalk 🎨
All the planes we flew, good things we been through
That I'd be standing right here…",2021-08-27 21:55:01+00:00,3,0,0,0
1050066206445760512,Fmci48I4c6Wjf3f,3611,69909,‏اللهم صل وسلم وبارك على نبينا محمد وعلى آله وصحبه عدد ماذكره الذاكرون وعدد ما غفل عن ذكره الغافلون ..,المدينة المنورة,RT @Drdbukhary: تشرفنا بدعوه في تلوين ممشى كورنيش جدة في مبادرة #ممشى_الالوان #jeddah_colorwalk ..و شاركوني التلوين طالبات اللجنة الثقافية…,2021-08-27 18:21:45+00:00,2,0,0,0
412078410,OmarBokahri,3135,208651,"‏‏أين الذي في الكونِ لا يتغيّرُ
إلا الغنيُّ القادٍرُ المتكبِّرُ
الخالِقُ الحيُّ المُهيمِنُ أمْرُهُ
برأَ الوجودَ وللأمورِ يُدبِّرُ",K.S.A,RT @Drdbukhary: تشرفنا بدعوه في تلوين ممشى كورنيش جدة في مبادرة #ممشى_الالوان #jeddah_colorwalk ..و شاركوني التلوين طالبات اللجنة الثقافية…,2021-08-27 18:16:55+00:00,2,0,0,0
96862845,Drdbukhary,942,3879,"Academic @KAU_FD,MClinDent.Pros @UCL PhD stem cell bio.,PGCAP & dent.Imp.@kingscollegelon, Educ.Diploma.@ctldkau.Piano,challenge,nature&winter lover #D-smile","Jeddah,KSA-London,UK",تشرفنا بدعوه في تلوين ممشى كورنيش جدة في مبادرة #ممشى_الالوان #jeddah_colorwalk ..و شاركوني التلوين طالبات اللجنة الثقافية الفنيه بجامعة المؤسس. فرحتنا غير لما تكون في خدمة مدينتا الجميلة  #خدمة_المجتمع #جامعة_الملك_عبدالعزيز شكرا لليوم الرائع والمنظم @aseelmalti @dradelzahrani https://t.co/OXQBuq5VjT,2021-08-27 18:15:11+00:00,2,0,11,0
581490635,ahq666,360,338,مخطط عمراني .. ماجستير تخطيط حضري و إقليمي .. عضو هيئة تدريس .. جامعة الملك عبدالعزيز .. (حساب شخصي),Jeddah,RT @dradelzahrani: My honor being part of #IFLA2020 World Congress sharing our successful story of #jeddah_colorwalk #placemaking #leadersh…,2021-08-21 00:14:29+00:00,7,0,0,0
957211948818620416,Aakhanalhashimi,3469,419,🇸🇦 معماري ومصمم حضري- Architect / Urbanist.  - جامعة الملك عبدالعزيز (حساب شخصي),Jeddah,RT @dradelzahrani: My honor being part of #IFLA2020 World Congress sharing our successful story of #jeddah_colorwalk #placemaking #leadersh…,2021-08-20 21:39:49+00:00,7,0,0,0
872099091311886336,TestSop,78,12755,,,RT @dradelzahrani: My honor being part of #IFLA2020 World Congress sharing our successful story of #jeddah_colorwalk #placemaking #leadersh…,2021-08-20 12:20:44+00:00,7,0,0,0
106726383,mohamed_khatir,2000,67898,"Architect & placemaker,,,,,,#PlacemakingMENAPlatform @Oecumene_Studio https://t.co/cKvs5vx3et",Sudan,RT @dradelzahrani: My honor being part of #IFLA2020 World Congress sharing our successful story of #jeddah_colorwalk #placemaking #leadersh…,2021-08-20 11:43:04+00:00,7,0,0,0
776889457,shaker_sultan,191,1813,بكالوريوس في الأعلام من جامعة المؤسس ( مشجع للأهلي أغلى كيان💚💚 ),"جدة, المملكة العربية السعودية",RT @dradelzahrani: My honor being part of #IFLA2020 World Congress sharing our successful story of #jeddah_colorwalk #placemaking #leadersh…,2021-08-20 11:08:18+00:00,7,0,0,0
1179349419419938817,dradelzahrani,1900,289,Dean of @ap__edu at @KAUWEB | Initiator of National Urban Design Studio at ‎‎‎‎‎‎‎@SaudiMOMRA | ‎‎‎‎‎‎‎‎@VTCAUS @BUalumni | #jeddah_colorwalk (personal account),"Jeddah, Kingdom of Saudi Arabi","My honor being part of #IFLA2020 World Congress sharing our successful story of #jeddah_colorwalk #placemaking #leadership how leading public engagement campaign in placemaking Saudia:
-Pomote community
-Engage stakeholder w #citizens 
To improve quality of #publicrealm #jeddah https://t.co/PcDH70SbA7",2021-08-20 10:21:32+00:00,7,0,14,0
1324137230592544770,lb_ey1,272,6621,"🇸🇦 "" لا داعي لتوثيق كُل خير تقوم بِه ، كلّف الله الملائكة بِهذه المُهمة..""","Abha, Kingdom of Saudi Arabia",RT @alaaismail83: مشاركة عموري و ماريه في تلوين #ممشى_الألوان #Jeddah_colorwalk  في كورنيش #جدة  الان مرررره منظمة و فعاليه حلوة و مفيده لل…,2021-08-12 17:14:40+00:00,4,0,0,0
258692685,RoRyAdnan,530,13338,Forever grateful for being a Disney fan.💖                     Graphic Designer 👩🏻‍💻🇦🇺 Snapchat: gd.reham8,"Sydney,Australia ",RT @alaaismail83: مشاركة عموري و ماريه في تلوين #ممشى_الألوان #Jeddah_colorwalk  في كورنيش #جدة  الان مرررره منظمة و فعاليه حلوة و مفيده لل…,2021-08-11 19:44:33+00:00,4,0,0,0
1012717624185278464,MohdAlaqeili,2316,109146,,,RT @alaaismail83: مشاركة عموري و ماريه في تلوين #ممشى_الألوان #Jeddah_colorwalk  في كورنيش #جدة  الان مرررره منظمة و فعاليه حلوة و مفيده لل…,2021-08-11 19:34:52+00:00,4,0,0,0
1063685808845144064,AbuNaser_84,2732,66494,"صديق العزله والمطر

الحساب القديم فقدته ‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎@AbuNaser84 
💔النفس ترجو والأماني جمه💔",من دار قابوس المعظم بن سعيد🇴,RT @alaaismail83: مشاركة عموري و ماريه في تلوين #ممشى_الألوان #Jeddah_colorwalk  في كورنيش #جدة  الان مرررره منظمة و فعاليه حلوة و مفيده لل…,2021-08-11 16:56:09+00:00,4,0,0,0
464056706,Dr_Alaa_Ismail,2015,15686,"I'm a daughter, mother, scientist, and cakes decorater♏️..that means the I'm everything 😌😌any objection 😡 Travel to learn 🇦🇺🇳🇿🇬🇧 return to inspire 🇸🇦",Jeddah,"مشاركة عموري و ماريه في تلوين #ممشى_الألوان #Jeddah_colorwalk  في كورنيش #جدة  الان مرررره منظمة و فعاليه حلوة و مفيده للأطفال و الكبار  😍 
الله يعطيهم العافيه
#تصويري #Jeddah #photography # https://t.co/XdL2bcvh2e",2021-08-11 16:30:08+00:00,4,24,59,2
238339081,fadymusa,12,1773,"AFC Membership, Engineer, 
 Ph.D.,,Soon `إن شاء الله",,"RT @amaken_jed: #good_night_jeddah 
JEDDAH colorwalk 🎨
All the planes we flew, good things we been through
That I'd be standing right here…",2021-08-08 07:27:12+00:00,3,0,0,0
1626687169,abu_shaden19,2923,35474,"One Star, One Heart, One life to live",Jeddah,"RT @amaken_jed: #good_night_jeddah 
JEDDAH colorwalk 🎨
All the planes we flew, good things we been through
That I'd be standing right here…",2021-08-08 03:43:25+00:00,3,0,0,0
4119666027,amaken_jed,64557,10093,"شاركونا اماكنكم المفضلة في جدة؟!
أو الجديدة على الدايركت",,"#good_night_jeddah 
JEDDAH colorwalk 🎨
All the planes we flew, good things we been through
That I'd be standing right here talking to you
'Bout another path, I know we loved to hit the road and laugh
#جدة #مطاعم_جدة 
@abu_shaden19 @Abu_layan15 @SukkanJeddah @JeddahNow https://t.co/3LEUCHsSuT",2021-08-08 01:00:29+00:00,3,1,6,0
859644019,EssoSafir_,1309,35665,PharmD | Horse Rider 🐎,Kingdom of Saudi Arabia,"I enjoyed redesigning my yeezy today 😆🌈
A memory from today 😌🎈 
#Jeddah_colorwalk https://t.co/Y7q1NcfVYW",2021-08-02 00:29:59+00:00,0,0,4,0
185199132,The_Exceptional,133,4837,"Bangladeshi girl living in Jeddah, Saudi Arabia.  I love exploring what is around me, I believe we need to enjoy life everyday.  That’s what I am doing.","Jeddah, Ksa","Volunteering 💙

#jeddah_colorwalk #placemaking #placemakingjeddah #jeddahwaterfront #jeddahevents #jeddahgovsa #ممشى_الألوان @ Corniche https://t.co/y7hCqE1bvW",2021-07-15 14:38:16+00:00,0,0,0,0
2549851736,saleh_sugati,154,1213,Architect 🇸🇦 | PhD Candidate @VTCAUS,,RT @ArabPlacemaking: من مبادرة #ممشى_الألوان بمشاركة متطوعين من جميع فئات المجتمع في مدينة جدة - #jeddah_colorwalk initiative’s volunteers…,2021-06-26 17:36:20+00:00,4,0,0,0
1042098977242574849,PlacemakingX,4576,3035,"We are a global network of leaders who together accelerate #placemaking as a way to create healthy, inclusive, and beloved communities. Tweets by @EBKent",,RT @ArabPlacemaking: من مبادرة #ممشى_الألوان بمشاركة متطوعين من جميع فئات المجتمع في مدينة جدة - #jeddah_colorwalk initiative’s volunteers…,2021-06-26 00:35:40+00:00,4,0,0,0
1229501516765114369,aseelmalti,102,74,معمارية، باحثة، قائدة، محبة للعمل التطوعي، ومختصة في الإستدامة LEED O+M (لا أبرَحُ حتى أبلغ),Jeddah,RT @ArabPlacemaking: من مبادرة #ممشى_الألوان بمشاركة متطوعين من جميع فئات المجتمع في مدينة جدة - #jeddah_colorwalk initiative’s volunteers…,2021-06-25 20:56:39+00:00,4,0,0,0
1237304045142003712,ArabPlacemaking,391,139,"We are the placemaking network for the Arab world who together accelerate better places as a way to create inclusive, vibrant & healthy community @PlacemakingX",All Arab World,"من مبادرة #ممشى_الألوان بمشاركة متطوعين من جميع فئات المجتمع في مدينة جدة - #jeddah_colorwalk initiative’s volunteers include all community members’ levels and ages 
.
Leaded by @dradelzahrani - بقيادة https://t.co/CHtL460xh8",2021-06-25 20:54:20+00:00,4,0,9,0
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية",مشاركة اعضاء #مجلس_التطوير_العمراني  بمادرة #كورنيش_الألوان #jeddah_colorwalk  بــ #الواجهه_البحريه @ جدة الكورنيش - الواجهة البحرية https://t.co/JRb8Lxg0oU,2021-06-24 06:31:14+00:00,0,1,1,0
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية",نور الكورنيش اليوم م.وليد انس صيرفي لوضع لمساته الفنية على #كورنيش_الألوان #jeddah_colorwalk @ جدة الكورنيش - الواجهة البحرية https://t.co/CZhc7kDai4,2021-06-23 19:04:57+00:00,0,1,1,0
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية",كل #الأعمار و #الجنسيات تتفق على #حب #جدة في #كورنيش_الألوان #jeddah_colorwalk https://t.co/OOXQo3oFXp,2021-06-22 04:34:11+00:00,0,1,1,0
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية",سعدنا اليوم بحضور اعضاء جمعية عيون جدة مع ابنائهم لقضاء اوقات ممتعة والمساهمة في تلوين #كورنيش_الألوان #jeddah_colorwalk  #jeddah  #جده #كورنيش . @ جدة الكورنيش - الواجهة البحرية https://t.co/X2uBsgV1Xb,2021-06-17 10:37:29+00:00,0,1,0,0
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية",رأي المهندس محمد البار في #كورنيش_الألوان #jeddah_colorwalk @ جدة الكورنيش - الواجهة البحرية https://t.co/lRUB3rmkGV,2021-06-17 08:46:05+00:00,0,2,0,0
597804011,reem_alsabban,1906,9562,عاشقة للفن والتصميم/مؤسسة مبادرة داخلي فنان @artistwme وجمعية عواد الأمل للمرضى @VhopeSa/ مهتمة بالتربيةوالتعليم والتطوع والتراث🌷حسابي شخصي🌷,Jeddah /London,RT @ojksa21: استضاف #كورنيش_الألوان #jeddah_colorwalk عدد من البطلات من ذوي #متلازمة_داون داون من منتخب المملكة للاولمبياد الخاص للسيدات وق…,2021-06-17 08:00:06+00:00,1,0,0,0
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية",استضاف #كورنيش_الألوان #jeddah_colorwalk عدد من البطلات من ذوي #متلازمة_داون داون من منتخب المملكة للاولمبياد الخاص للسيدات وقد فازوا بالميدالية الذهبية في بطولة ابو ظبي @ جدة الكورنيش - الواجهة البحرية https://t.co/FLfBZzgoyS,2021-06-17 07:58:59+00:00,1,1,2,0
1095298988,R7ma20,372,17007,‏لستُ بالشخص المثالي أنا شخص بسيط للغاية أحب طبيعتي وأكره التصنُّع أحب الكلام الطيِّب ولكن أكره النفاق أملك قلبا يصفو سريعًا ويتغافل من أجل إبقاء الود.,🤍,"RT @aseelmalti: You can join us in #jeddah_colorwalk by registering in the link below:

يمكنكم الإنضمام إلينا في #ممشى_الألوان وذلك من خلال…",2021-06-17 04:31:28+00:00,1,0,0,0
1229501516765114369,aseelmalti,102,74,معمارية، باحثة، قائدة، محبة للعمل التطوعي، ومختصة في الإستدامة LEED O+M (لا أبرَحُ حتى أبلغ),Jeddah,"You can join us in #jeddah_colorwalk by registering in the link below:

يمكنكم الإنضمام إلينا في #ممشى_الألوان وذلك من خلال التسجيل في الرابط التالي: 

https://t.co/C9KbkT8uan https://t.co/3Fodg5q829",2021-06-08 19:47:06+00:00,1,0,1,0
573873751,khaloodi_2009,87,951,الحمدلله بعمق الحمدلله لكل شيء زادنا الله به لُطفاً وإطمئنان 🌟 @le_nomknhm @leajlekom_v @muntaha_hope,"جدة, المملكة العربية السعودية","RT @ojksa21: بمناسبة عودة العمل في #كورنيش_الألوان الألوان سيتم طرح سؤال كل يوم #أحد على المتطوعين في #jeddah_colorwalk 
#جائزة لعدد ٣ اجاب…",2021-06-06 21:29:56+00:00,4,0,0,0
503405140,abugalla2012,170,993,"‏‏‏الحكمة أن تعرف ما الذي تفعله.......
و المهارة أن تعرف كيف تفعله.......
و النجاح أن تفعله.......",جدة ,"RT @ojksa21: بمناسبة عودة العمل في #كورنيش_الألوان الألوان سيتم طرح سؤال كل يوم #أحد على المتطوعين في #jeddah_colorwalk 
#جائزة لعدد ٣ اجاب…",2021-06-06 18:42:45+00:00,4,0,0,0
1076911516937605120,Roya_yasir,20,94,إعلامية | خريجة جامعة الملك عبدالعزيز تخصص صحافة وإعلام | Graphic designer | volunteer | محبة للقراءة والفن | Action speak louder than words |,"Jeddah, Kingdom of Saudi Arabia","RT @ojksa21: بمناسبة عودة العمل في #كورنيش_الألوان الألوان سيتم طرح سؤال كل يوم #أحد على المتطوعين في #jeddah_colorwalk 
#جائزة لعدد ٣ اجاب…",2021-06-06 13:34:18+00:00,4,0,0,0
597804011,reem_alsabban,1906,9562,عاشقة للفن والتصميم/مؤسسة مبادرة داخلي فنان @artistwme وجمعية عواد الأمل للمرضى @VhopeSa/ مهتمة بالتربيةوالتعليم والتطوع والتراث🌷حسابي شخصي🌷,Jeddah /London,"RT @ojksa21: بمناسبة عودة العمل في #كورنيش_الألوان الألوان سيتم طرح سؤال كل يوم #أحد على المتطوعين في #jeddah_colorwalk 
#جائزة لعدد ٣ اجاب…",2021-06-06 11:46:34+00:00,4,0,0,0
1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية","بمناسبة عودة العمل في #كورنيش_الألوان الألوان سيتم طرح سؤال كل يوم #أحد على المتطوعين في #jeddah_colorwalk 
#جائزة لعدد ٣ اجابات صحيحه✅
#تلميحه ⬇️

https://t.co/zCCwT06JiF https://t.co/FmJcP5UV8G",2021-06-06 11:28:44+00:00,4,4,6,0
1021562491015446528,iigh97,53,1101,🦦,Jeddha 🌴,"RT @iigh97: #jeddah_colorwalk 
#ممشى_الألوان
بشتغل بذمة وضمير ع المثلث الصغير 😂😂😂 https://t.co/PnJZm456MR",2021-05-28 04:27:44+00:00,1,0,0,0
1223310595841236995,Ashraf77781,557,12315,رَبِّ أَوْزِعْنِي أَنْ أَشْكُرَ نِعْمَتَكَ الَّتِي أَنْعَمْتَ عَلَيَّ وَعَلَىٰ وَالِدَيَّ وَأَنْ أَعْمَلَ صَالِحًا تَرْضَاهُ وَأَصْلِحْ لِي فِي ذُرِّيَّتِي ۖ,,RT @AmalSindi: شكرا لسعادة الدكتور عادل الزهراني @dradelzahrani على المبادرة الجميلة لتحسين مدينة #جدة و #ممشى_الالوان #ممشى_الكورنيش من خل…,2021-05-16 03:10:43+00:00,3,0,0,0
1179349419419938817,dradelzahrani,1900,289,Dean of @ap__edu at @KAUWEB | Initiator of National Urban Design Studio at ‎‎‎‎‎‎‎@SaudiMOMRA | ‎‎‎‎‎‎‎‎@VTCAUS @BUalumni | #jeddah_colorwalk (personal account),"Jeddah, Kingdom of Saudi Arabi",RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-05-08 03:07:12+00:00,30,0,0,0
