author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
1063352815920267264,n7m_0,192,1594,نواف الحمياني || معماري ومهتم بالتصوير الفوتغرافي📸,Jeddah,"#ممشى_الألوان نحمد الله على اتمام الانجاز لمشروع خلال فترة ٩ اشهر ونشكر  عميد كلية العمارة والتخطيط د/ عادل الزهراني @dradelzahrani على جهده وحرصه على اتمام المشروع على اكمل وجه ونشكر جميع دكاترنا والمتطوعين والمنظمين.. شكرا لكم جميعا ❤️
. تم توثيق الافتتاحية للمشروع📸 1 https://t.co/J3ATSHVSK7",2021-10-08 09:32:06+00:00,0,2,2,0
701010153357844482,Thamer_Baljoon,946,7637,مهندس ثامر احمد بالجون,الرياض,"RT @hadi_jafari: المرحلة والجزء الأخير من #ممشى_الألوان بكرنيش جدة الشمالي #كرنيش_جدة 
وغدا ختامها مسك ان شاء الله تعالى https://t.co/PCchd…",2021-10-05 23:19:23+00:00,1,0,0,0
421387799,hadi_jafari,2310,6916,‏‏‏‏‏‏‏‏‏‏‏‏مهندس معماري/عضو الهيئة السعودية للمهندسين/ الجمعية السعودية للهندسة المدنية/مسعف/طيار رياضي/قفز مظلي حر/غواص منقذ/مدير فريق متطوعي الحماية المدنية.,"جدة, المملكة العربية السعودية","المرحلة والجزء الأخير من #ممشى_الألوان بكرنيش جدة الشمالي #كرنيش_جدة 
وغدا ختامها مسك ان شاء الله تعالى https://t.co/PCchd4WEQZ",2021-10-05 20:18:51+00:00,1,3,9,0
509245611,ali1a97,1382,7132,‏‏‏‏‏‏نائب رئيس مجلس إدارة جمعية رؤية لتعزيز القدرات الشخصية 👌 وعضو مؤسس ونائب رئيس فريق رؤية وطن وعضو مؤسس (مدرب معتمد 😌),الرياض,"أهلا بالعطاء المتجدد مرة أخرى وفي موقع آخر من الشرق انتقلنا إلى الغرب وبالتحديد في ممشى الفريان مخرج ٢٧ حيث امتزجت الألوان بروح الابتسامة وحب العمل التطوعي فأسهمت بلوحة في باكروتها الأولى..
تخطيط.. تنسيق.. تنظيم.. تنفيذ.. توجيه.. متابعة.. أسرار النجاح لكل عمل
فخور بكم. https://t.co/bWwHY1qu2A",2021-10-05 15:25:10+00:00,0,0,0,0
1347635832774123522,Mohamme75716995,0,1,,,RT @nawaaff20: ممشى الالوان 🎨 https://t.co/roEeg9UaGP,2021-09-30 08:59:40+00:00,9,0,0,0
1032756704948170752,Alyazidi87,202,1315,بكالوريس #إعلام من #kau وموظف في هيئة المساحة #الجيولوجية .. مصور صحفي في جريدة #اليوم السعودية سابقاً .,Jeddah,RT @Alyazidi87: #الواجهة_البحرية #ممشى_الالوان #جدة #تصويري https://t.co/XaaFq3r5Il,2021-09-28 08:54:48+00:00,1,0,0,0
1032756704948170752,Alyazidi87,202,1315,بكالوريس #إعلام من #kau وموظف في هيئة المساحة #الجيولوجية .. مصور صحفي في جريدة #اليوم السعودية سابقاً .,Jeddah,#الواجهة_البحرية #ممشى_الالوان #جدة #تصويري https://t.co/XaaFq3r5Il,2021-09-28 08:54:40+00:00,1,0,2,0
1299663437581225984,UdUmran,195,99,شعبة الوصول الشامل _ الجمعية السعودية لعلوم العمران _ عضو الاتحاد الدولي للمعماريين UIA _ تأسست عام 1408هـ,,RT @Umran_Jeddah: معالي أمين جدة أ. صالح التركي في جولة تفقدية لمبادرة #ممشى_الألوان ضمن جهود أمانة جدة لتحسين المشهد البصري والارتقاء بجود…,2021-09-26 08:22:58+00:00,33,0,0,0
1201616029383823360,Umran_Jeddah,1152,1088,"‏‏‏فرع جدة - عضو الاتحاد الدولي للمعماريين UIA
فرع تابع ‎@saudi_umran
المملكة العربية السعودية",,RT @Umran_Jeddah: معالي أمين جدة أ. صالح التركي في جولة تفقدية لمبادرة #ممشى_الألوان ضمن جهود أمانة جدة لتحسين المشهد البصري والارتقاء بجود…,2021-09-26 03:41:40+00:00,33,0,0,0
928616491267907585,tamerradwan17,21,171,,,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-24 10:58:38+00:00,6,0,0,0
440395099,horyah12345,508,17494,✌يمكن إضاءة ألف شمعة باستخدام شمعة واحدة دون أن يقصر ذلك من عمرها [ مشاركة السعادة مع الناس لا تقلل منها ],,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-24 01:54:01+00:00,6,0,0,0
739327514057801728,abusalem19982,181,1932,‏‏‏‏اُحب إن أرى كُل من حولي بخيير...,,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 23:15:30+00:00,6,0,0,0
1144660310848081921,ksa_2030vision,10439,2377,"‏‏‏‏‏تعليم وتطوير وعمل دورات مجانية لجميع فئات المجتمع والمساهمة بالأعمال التطوعية
                                      
https://t.co/isPTty86rv‎‎‎‎‎",الرياض المملكةالعربية السعودية,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 20:30:58+00:00,6,0,0,0
1095000641506869248,Abusale06408495,32,172,,Dammam,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 19:45:09+00:00,6,0,0,0
197746635,salem1alamri,1859,16891,صانع محتوى مختص بالتسويق والعلامة التجارية، مهتم بالتطوع، متخصص في مجال الدهانات وخبير ألوان ،بودكاست #هِمّة Snap:salem1alamri,"Riyadh, Kingdom of Saudi Arabia",RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 19:26:32+00:00,6,0,0,0
1032636554,bbcpaint,47363,5362,هنا نشارك المجتمع شغفنا ونكتشف معاً عالماً نتواصل فيه بلغة الألوان,Kingdom of Saudi Arabia,"من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حديقة الشهداء بحي غرناطة بمناسبة #اليوم_الوطني_السعودي_91 بالتعاون مع فريق رؤية وطن التطوعي للتدريب والتطوير
@ksa_2030vision 
#هي_لنا_دار 
#خبراء_الالوان https://t.co/Q4kFEq0NcI",2021-09-23 19:25:11+00:00,6,2,4,0
1165979632069488640,Tarek59569291,47,288,"‏‏‏Photographer📸📍
City Riyadh  🇸🇦📸.
يوجد لدي قاعده في الحياه:
الإرادة ✊+الصبر 🤙+القناعة👌 =شخص ناجح🙎‍♂️","الرياض, المملكة العربية السعود",RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 15:13:34+00:00,10,0,0,0
1161713192147591168,abdulbary_omer,1540,9150,,"الخبر, المملكة العربية السعودي",RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 15:01:15+00:00,10,0,0,0
1439645243008339972,BBC_dec,4,36,"ستار للديكورات والدهانات وكيل معتمد لشركة  BBC للدهانات بمنطقة الباحة 
تصميم وتركيب جميع الديكورات والدهانات 
نتشرف بخدمتكم 
للتواصل جوال رقم ٠٥٣٦٦٧٧٣٣٥",,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 14:54:18+00:00,10,0,0,0
3055859748,9Binjuber,341,5644,"‏‏‏‏الجنة دَار لا يمُوت سكَانها ، ولا يخربّ بُنيانها ولا يهرمّ شبابها ، ولا يتغَيرُ جمالُها ..
اللهُم اجّعلنا منّ أهلهَا !",المملكة العربية السعودية.الخبر,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 14:20:11+00:00,10,0,0,0
739327514057801728,abusalem19982,181,1932,‏‏‏‏اُحب إن أرى كُل من حولي بخيير...,,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 13:41:54+00:00,10,0,0,0
1095000641506869248,Abusale06408495,32,172,,Dammam,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 13:25:33+00:00,10,0,0,0
197746635,salem1alamri,1859,16891,صانع محتوى مختص بالتسويق والعلامة التجارية، مهتم بالتطوع، متخصص في مجال الدهانات وخبير ألوان ،بودكاست #هِمّة Snap:salem1alamri,"Riyadh, Kingdom of Saudi Arabia",RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 13:23:03+00:00,10,0,0,0
1917870506,xx2xx221,51,2280,‏صلى الله عليك يارسول الله,"الرياض, المملكة العربية السعود",RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 13:20:39+00:00,10,0,0,0
1144660310848081921,ksa_2030vision,10439,2377,"‏‏‏‏‏تعليم وتطوير وعمل دورات مجانية لجميع فئات المجتمع والمساهمة بالأعمال التطوعية
                                      
https://t.co/isPTty86rv‎‎‎‎‎",الرياض المملكةالعربية السعودية,RT @bbcpaint: من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حد…,2021-09-23 13:20:14+00:00,10,0,0,0
1032636554,bbcpaint,47363,5362,هنا نشارك المجتمع شغفنا ونكتشف معاً عالماً نتواصل فيه بلغة الألوان,Kingdom of Saudi Arabia,"من برامج #المسؤولية_الإجتماعية لـ #دهانات_بي_بي_سي رعايتها لمبادرة #ممشى_الصحة_والسعادة لتجميل وتلوين ممرات المشاة في ممشى حديقة الشهداء بحي غرناطة بمناسبة #اليوم_الوطني_السعودي_91 بالتعاون مع فريق رؤية وطن التطوعي للتدريب والتطوير
@ksa_2030vision 
#هي_لنا_دار 
#خبراء_الالوان https://t.co/L2NBy10V32",2021-09-23 13:18:49+00:00,10,2,12,0
1349147563635724289,Soo4_,1795,17739,مو مسؤوله عن طريقة فهمك,كفارة المجلس,@XAl0l ممشى الألوان,2021-09-22 15:45:22+00:00,0,1,0,0
1133428885,AthariPh,76,1093,pharmacy(Pharma D) #IAU,Dammam,RT @Umran_Jeddah: معالي أمين جدة أ. صالح التركي في جولة تفقدية لمبادرة #ممشى_الألوان ضمن جهود أمانة جدة لتحسين المشهد البصري والارتقاء بجود…,2021-09-15 06:24:01+00:00,33,0,0,0
1396582199437180933,oqlMYAD4J6eTgc1,16,263,,,RT @med_projects: جانب من اعمال مشروع ممشى بطريق حليمة السعدية بـ #المدينة_المنورة بطول ٢٥٠٠ م ، أُطلق عليه مؤخراً #ممشى_الألوان https://t.…,2021-09-14 19:43:20+00:00,13,0,0,0
3930826461,Felwahalzahrani,794,6479,"كاتبة رأي في صحيفة اليوم , أخصائية توحد وتعديل سلوك ،صاحبة أول فكرة لمشروع  شاطئ نسائي حكومي في السعودية..( فكر حُر)",الظهران,RT @DeafLifeSA: #مجموعة_حياة_الصم_الثقافية تشكر #الدكتور_عادل_الزهراني #عميد_كلية_الهندسة_والتخطيط صاحب فكرة ممشى الألوان والمسؤول عنه والذ…,2021-09-14 12:56:37+00:00,30,0,0,0
3930826461,Felwahalzahrani,794,6479,"كاتبة رأي في صحيفة اليوم , أخصائية توحد وتعديل سلوك ،صاحبة أول فكرة لمشروع  شاطئ نسائي حكومي في السعودية..( فكر حُر)",الظهران,RT @bror_20: من مشاركتي في مبادرة #ممشى_الألوان ♥️ https://t.co/hCvatlRX9Z,2021-09-14 12:54:32+00:00,34,0,0,0
3161574906,wld_alsheh,1349,61538,تغريداتي في المفضلة إذا مررتم من هنا لاتنسوني من دعواتكم أذكروا ربكم في كل حين ولحظة سبحان الله وبحمده سبحان الله العظيم استغفر الله,الاحساء، السعودية,RT @med_projects: جانب من اعمال مشروع ممشى بطريق حليمة السعدية بـ #المدينة_المنورة بطول ٢٥٠٠ م ، أُطلق عليه مؤخراً #ممشى_الألوان https://t.…,2021-09-14 04:06:36+00:00,13,0,0,0
986912264283402240,smxrx,406,16206,بين القبور الهادئة هناك روح أحبها رحلت إلى أجل بعيد ربي اجمعني بها في جنتك,,@xziif2 لا والله امزح ممشى الالوان اللي مافي حد مارح هناك وتصور عنده,2021-09-06 23:54:09+00:00,0,1,0,0
487580081,th__boo,460,12164,"#Narcissistic . 🐈 | 🌊 | 🎨 | 🎮 | ✒️ . Physics💥 , #Path , ☪️ , موسيقى🎼",JED⚓️,"ستيج ٢١ 🔥💜 #ممشى_الالوان

مصور المواقف الصعبة : ياسر 😍👍🏻 https://t.co/MeGmQ2lOtX",2021-09-06 14:50:14+00:00,0,0,6,0
443686348,falah1402,761,4414,,,@SaudiProject @RedSeaIntlCo قسم بالله تلوين الممشى انه تلوث بصري فضيع ياخي بادرو في زراعة جدة بدلآ من شراء هذي الالوان بمبالغ طائلة ومع الوقت تنمسح ايش العقلية هذي ياناس الممشى سلمه المقاول للامانه بشكل لائق ومنسق وحقين التلوين اضافو تشوه بصري في غير محله التلوين والرسم له مكانه ليس في ممشى,2021-09-05 21:37:20+00:00,0,0,0,0
794592470,znzooonku,701,22209,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏غرامي براءةالأطفال🎎شغفي فن الجوخ🎐العطاء
عشقي عالم الألوان💙أثر وقصة يوماً ما🐎
مزيج من الجنون والهدوء
(ماما💔)♒💧🐈🎈",,"في ممشى الألوان لمن ماابغى اتصور المصور والدكتور حشروني يلا يلا صورة..
المصور لسه ما ارسل اقولو شوف من دحين الصورة حالتي حالة..
ولمن ارسلها ضحكت ويبغاني انزلو بحسابي..وانا افكر مليون بعدين اشوف😂..
لانو صورني كتير ولا صورة نزلتو 😂😂..بس خلاص بقرر بختار كم صورة بكل عفوية..",2021-09-05 19:51:07+00:00,0,1,1,0
934111541695303681,faris26363go1,468,28810,"زيديني  عشقاً .. أزيدك جمالاً..........
أنا متكئ  خلف الشمس .. 
الكلمة التي لا تهز قلبك لم تكتب لك 

أكتب الشعر وبعض القصص 
وشئ من الادبيات بريشة رسام
 
فارس",المملكة العربية السعودية,"ممشى  الالوان  بجده .. ياللروعه 
يشجع  على المشي  مسافات طويله https://t.co/QhQywcE8Fr",2021-09-04 18:27:50+00:00,0,0,5,0
424456788,alaa_alsaud,178,2880,"""لا يطربني المَدْح، ولا أخاف القَدْح، أعرف من أنا"" | My Life, My Work, My Choice","Saudi Arabia , Jubail","RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-04 00:44:37+00:00,8,0,0,0
1411154672983871488,ShodariWaleed,5,77,,,"RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-03 21:17:47+00:00,8,0,0,0
938092638112186368,1AbuThunayan,852,89718,,Saudi Arabia,"RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-03 16:56:57+00:00,8,0,0,0
496204718,AlhabsiZahir,119,771,,OMAN,"RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-03 08:41:53+00:00,8,0,0,0
1028356098397556736,odc_iw,96,228,,"جدة, المملكة العربية السعودية","RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-03 08:22:36+00:00,8,0,0,0
1432243026886340611,Nouf_DRSI,1,50,,Kingdom of Saudi Arabia,"RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-03 08:09:45+00:00,8,0,0,0
1405896697595797510,khalidfagih,3593,210,CEO & MD at Red Sea International,Kingdom of Saudi Arabia,"RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-03 08:08:38+00:00,8,0,0,0
723339121,y_1403,455,13818,رحم الله روحا اوجعني رحيلها.,,"RT @RedSeaIntlCo: قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول م…",2021-09-03 07:25:08+00:00,8,0,0,0
1271111194074583042,RedSeaIntlCo,5226,211,"The leading provider of building construction and manufacturing, food and facilities management, and rental services throughout the MENA.","Jubail, Saudi Arabia","قامت شركة #البحر_الأحمر_العالمية يوم الأربعاء برعاية مبادرة خيرية والتي تعتبر الأكبر من نوعها وهي المساهمة في عمل ""أطول ممشى ملون في العالم"" على كورنيش #جدة 
#ممشى_الألوان https://t.co/sCPqJUOZtQ",2021-09-03 07:23:45+00:00,8,2,16,0
1158484373919977472,Majedshafi2030,528,813,‏‏‏مستشار في رياده الاعمال وتمكين الاسر المنتجه,"جدة, المملكة العربية السعودية","تلوين ممشى الواجهه البحرية بجده انجاز فني فريد من نوعه وارقام كبيرة تحققت على مضى ستة اشهر
الشكر لكل من دعم وشارك في هذه المبادرة
@kauweb
@ojksa21
@JeddahAmanah
#رحلة_الالوان https://t.co/NDsbWy8eaP",2021-09-02 04:19:15+00:00,0,1,7,0
269102976,danakhafagy,2000,60382,HRM 🎓 @ubt_edu Alumni 💙 روائية 💧💙 @rewteam - @farahteam1 💜,Jeddah,"RT @RewTeam: مَن لايشكر الناس، لا يشكر الله ✨ 
تتقدم مجموعة رواء التطوعيّة بخالص الشُكر والتقدير لكل من شاركنا في عطائه المحب لفعالية ""ممشى…",2021-09-01 18:43:01+00:00,1,0,0,0
755360754832908292,RewTeam,10042,6455,مجموعة رواء التطوعية | من وحي طفل أُلهمنا،ولأجلهم توحدنا؛لنرويهم قيماً وسعادة💙💧 • الشريك الرسمي: الباشوات,جدة، مكة ،المدينة المنورة,"مَن لايشكر الناس، لا يشكر الله ✨ 
تتقدم مجموعة رواء التطوعيّة بخالص الشُكر والتقدير لكل من شاركنا في عطائه المحب لفعالية ""ممشى الألوان🌈 ""
 بكل ودٍ وحُب 💙.
- Beyond Coffee ☕️. 
- حَب و حُب 🍉.
- أحب ان اتعلم🎁. https://t.co/fnEd8GHbXG",2021-09-01 17:23:51+00:00,1,0,0,0
1216896970884821003,rwhaf20,892,1404,مصممة جرافيك سعودية 💪🏽 | مُهتمه بصناعة تصاميم تمثل روحنا العربية | طالبة في #UJ 📍| تموج باختلافك 🌊,,من فقرات اليوم الحلوة مشاركتنا في #ممشى_الالوان لحسن الحظ قدرنا نلحق على اخر يوم لهم 🤍✨ https://t.co/ectPaZGtT1,2021-09-01 17:16:54+00:00,0,0,1,0
1565496145,bbc71112,11326,28030,,USA New York,"@_dalz9 😂 ايش الممشى الصغير هذا 😂
مافي زي ممشى الالوان جده 😍 https://t.co/Vk8P6B1izR",2021-08-31 14:19:47+00:00,0,1,1,0
153112556,KBIILLY,899,19640,بين الذكاء والجنون تجدني 〽️,"Pasadena, CA",@QUEENSUZE_ عشان ممشى الالوان ؟ 😕,2021-08-30 14:55:19+00:00,0,1,0,0
1265696851,h_anma,8821,134185,لاتذكرالأمس إني عشت أخفيه أن يغفر القلب جرح من يداويه قلبي وعيناك والأيام بينهما درب طويل تعبنامن مآسيه أن يخفق القلب كيف العمرنرجعه كل الذي مات فيناكيف نحييه,,"@zz13zz96 ولله العظيم  شفت في ممشي العصر  

وحدهـ لابسة عباية هي في الزكرشة 

هي في الألوان حتى تصميم العباية 

غريييب غريييب  عجيييب

و اليوم في الرياض هوا .. شديد جدا جدا

منظرها  و الهوا ،، استغفر الله

لا أقول مضحك  ولكن يؤسف  له  مع الأسف !",2021-08-28 19:39:48+00:00,0,1,0,0
1050066206445760512,Fmci48I4c6Wjf3f,3610,69909,‏اللهم صل وسلم وبارك على نبينا محمد وعلى آله وصحبه عدد ماذكره الذاكرون وعدد ما غفل عن ذكره الغافلون ..,المدينة المنورة,RT @Drdbukhary: تشرفنا بدعوه في تلوين ممشى كورنيش جدة في مبادرة #ممشى_الالوان #jeddah_colorwalk ..و شاركوني التلوين طالبات اللجنة الثقافية…,2021-08-27 18:21:45+00:00,2,0,0,0
412078410,OmarBokahri,3135,208650,"‏‏أين الذي في الكونِ لا يتغيّرُ
إلا الغنيُّ القادٍرُ المتكبِّرُ
الخالِقُ الحيُّ المُهيمِنُ أمْرُهُ
برأَ الوجودَ وللأمورِ يُدبِّرُ",K.S.A,RT @Drdbukhary: تشرفنا بدعوه في تلوين ممشى كورنيش جدة في مبادرة #ممشى_الالوان #jeddah_colorwalk ..و شاركوني التلوين طالبات اللجنة الثقافية…,2021-08-27 18:16:55+00:00,2,0,0,0
